,amenities,bathrooms,bedrooms,fee,price,square_feet,cityname,state,time,state_num,city_num
8580,"['Dishwasher', 'Parking', 'Refrigerator']",1.0,3.0,No,0.014818355640535373,0.030652397303190557,Omaha,NE,2019-12-26 11:19:23,38,224
8581,None,2.0,2.0,No,0.25430210325047803,0.03067746058798466,Los Angeles,CA,2019-09-17 19:30:46,5,134
8582,None,2.0,2.0,No,0.04187380497131931,0.03067746058798466,Kansas City,MO,2019-12-26 11:27:34,35,171
8583,None,2.0,2.0,No,0.04187380497131931,0.03067746058798466,Kansas City,MO,2019-12-26 11:26:22,35,171
8584,"['Cable or Satellite', 'Dishwasher', 'Fireplace', 'Refrigerator']",1.0,2.0,No,0.02667304015296367,0.03067746058798466,Raleigh,NC,2019-12-14 11:14:14,7,117
8585,None,2.0,2.0,No,0.024378585086042064,0.03067746058798466,,,2019-12-22 12:16:29,0,0
8586,"['Clubhouse', 'Gym', 'Patio/Deck', 'Pool', 'Washer Dryer']",2.0,2.0,No,0.02407265774378585,0.03067746058798466,Bradenton,FL,2019-09-17 18:32:49,9,296
8587,None,2.0,2.0,No,0.022466539196940728,0.03067746058798466,,,2019-12-26 11:41:15,0,0
8588,None,2.0,2.0,No,0.022466539196940728,0.03067746058798466,,,2019-12-22 12:16:34,0,0
8589,"['Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator']",2.0,3.0,No,0.026749521988527723,0.030702523872778765,Mesa,AZ,2019-12-22 11:52:21,6,275
8590,['Parking'],2.0,2.0,No,0.026749521988527723,0.030727587157572872,Batavia,OH,2019-09-17 23:53:26,30,1390
8591,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Hot Tub', 'Internet Access', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Storage']",2.0,2.0,No,0.02418738049713193,0.030727587157572872,West Haven,UT,2019-12-26 11:18:50,34,764
8592,"['Fireplace', 'Pool', 'Washer Dryer', 'Wood Floors']",1.5,2.0,No,0.09003824091778202,0.030752650442366976,Los Angeles,CA,2019-09-17 18:37:09,5,134
8593,None,2.0,3.0,No,0.025793499043977056,0.030777713727161083,Midlothian,TX,2019-12-26 11:06:06,23,781
8594,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Parking', 'Refrigerator']",1.0,1.0,No,0.047705544933078395,0.030802777011955187,Los Angeles,CA,2019-12-26 11:11:33,5,134
8595,"['Clubhouse', 'Gym', 'Parking', 'Storage']",2.0,2.0,No,0.0332887189292543,0.030802777011955187,Leesburg,VA,2019-12-15 21:45:19,2,1391
8596,"['Clubhouse', 'Gated', 'Gym', 'Patio/Deck', 'Pool']",2.0,2.0,No,0.022944550669216062,0.030802777011955187,Las Vegas,NV,2019-09-17 19:28:30,33,168
8597,None,2.5,2.0,No,0.020363288718929253,0.030802777011955187,Harrisburg,SD,2019-12-26 11:27:55,47,919
8598,"['Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,2.0,No,0.013766730401529637,0.030802777011955187,West Lafayette,IN,2019-12-26 11:13:51,1,159
8599,None,2.0,3.0,No,0.021032504780114723,0.03082784029674929,Dallas,GA,2019-12-26 11:20:30,8,245
8600,None,2.0,2.0,No,0.09177820267686425,0.0308779668663375,Coronado,CA,2019-12-26 11:37:57,5,430
8601,"['Cable or Satellite', 'Fireplace', 'Gym', 'Internet Access', 'Parking', 'Pool', 'Washer Dryer']",2.0,3.0,No,0.03420650095602294,0.0308779668663375,Upper Marlboro,MD,2019-09-17 21:25:03,12,1319
8602,None,2.0,2.0,No,0.040152963671128104,0.03090303015113161,Chula Vista,CA,2019-12-26 11:38:16,5,60
8603,"['Clubhouse', 'Fireplace', 'Gym', 'Internet Access', 'Parking', 'Pool']",2.0,3.0,No,0.022351816443594647,0.03090303015113161,Burlington,NC,2019-12-17 21:27:49,7,502
8604,"['Clubhouse', 'Fireplace', 'Gym', 'Internet Access', 'Parking', 'Pool']",2.0,3.0,No,0.022351816443594647,0.03090303015113161,Burlington,NC,2019-09-17 19:17:55,7,502
8605,None,2.5,2.0,No,0.06787762906309751,0.030928093435925712,Encinitas,CA,2019-12-26 11:42:42,5,1113
8606,None,2.0,2.0,No,0.05152963671128107,0.030928093435925712,San Diego,CA,2019-12-26 11:36:29,5,196
8607,"['Fireplace', 'Gym', 'Pool', 'Tennis', 'Washer Dryer']",2.0,2.0,No,0.022734225621414913,0.030928093435925712,Marietta,GA,2019-09-18 04:05:49,8,10
8608,None,2.5,2.0,No,0.030592734225621414,0.030953156720719816,Columbus,OH,2019-12-26 11:35:51,30,154
8609,"['Parking', 'Storage']",2.0,3.0,No,0.030191204588910135,0.030953156720719816,Yorktown,VA,2019-09-17 23:03:55,2,1028
8610,None,2.0,3.0,No,0.01959847036328872,0.030953156720719816,Columbia,SC,2019-12-26 11:06:20,25,106
8611,None,1.0,2.0,No,0.01520076481835564,0.030953156720719816,Ames,IA,2019-12-26 11:12:43,24,237
8612,None,2.0,3.0,No,0.04403441682600382,0.030978220005513923,Princeton,NJ,2019-09-18 04:21:37,19,828
8613,"['Dishwasher', 'Internet Access', 'Parking', 'Refrigerator']",2.0,2.0,No,0.023422562141491396,0.030978220005513923,Tea,SD,2019-12-26 11:27:54,47,1361
8614,"['Doorman', 'Gym', 'Internet Access', 'Parking', 'Storage']",2.0,3.0,No,0.0372848948374761,0.031003283290308027,Pittsburgh,PA,2019-09-18 04:51:14,22,233
8615,"['Clubhouse', 'Fireplace', 'Gym', 'Playground', 'Pool', 'Storage', 'Tennis', 'Washer Dryer']",2.0,3.0,No,0.03231357552581262,0.031003283290308027,Woodbury,NJ,2019-09-18 03:29:35,19,886
8616,['Dishwasher'],3.0,3.0,No,0.019120458891013385,0.031003283290308027,Columbia,SC,2019-12-26 11:12:56,25,106
8617,['Garbage Disposal'],1.0,3.0,No,0.017189292543021033,0.031003283290308027,Houston,TX,2019-12-26 11:05:44,23,96
8618,['Parking'],2.0,3.0,No,0.029636711281070746,0.031028346575102134,Las Vegas,NV,2019-09-17 21:05:54,33,168
8619,"['Fireplace', 'Gym', 'Parking', 'Pool', 'Washer Dryer']",2.0,2.0,No,0.01892925430210325,0.031028346575102134,Greensboro,NC,2019-09-17 20:56:14,7,226
8620,"['AC', 'Pool']",2.0,3.0,No,0.0230019120458891,0.031053409859896238,Marietta,GA,2019-09-18 00:37:27,8,10
8621,"['Dishwasher', 'Internet Access', 'Parking', 'Refrigerator']",2.0,3.0,No,0.019024856596558316,0.031053409859896238,College Station,TX,2019-12-22 11:58:42,23,261
8622,"['Dishwasher', 'Refrigerator']",2.0,3.0,No,0.0181453154875717,0.031053409859896238,Dallas,GA,2019-12-26 11:05:43,8,245
8623,"['Fireplace', 'Parking', 'Pool', 'Storage', 'Washer Dryer']",2.0,3.0,No,0.03246653919694072,0.031078473144690342,Euless,TX,2019-09-18 03:43:55,23,354
8624,None,1.0,2.0,No,0.014340344168260038,0.031078473144690342,San Antonio,TX,2019-12-26 11:40:01,23,110
8625,None,1.0,3.0,No,0.027246653919694074,0.031128599714278553,Cincinnati,OH,2019-12-26 11:29:50,30,136
8626,None,2.0,4.0,No,0.02101338432122371,0.031128599714278553,Missouri City,TX,2019-12-26 11:20:56,23,909
8627,['Parking'],2.0,3.0,No,0.04682600382409178,0.03115366299907266,Princeton,NJ,2019-09-18 04:21:09,19,828
8628,['Parking'],2.0,3.0,No,0.043441682600382406,0.03115366299907266,Princeton,NJ,2019-09-18 04:26:23,19,828
8629,None,2.5,2.0,No,0.03623326959847036,0.03115366299907266,Edmonds,WA,2019-12-26 11:35:59,3,434
8630,None,1.0,3.0,No,0.03317399617590822,0.03115366299907266,Raleigh,NC,2019-09-18 01:28:47,7,117
8631,"['Gym', 'Pool']",2.0,2.0,No,0.026233269598470364,0.03115366299907266,Raleigh,NC,2019-09-18 03:25:11,7,117
8632,None,2.0,3.0,No,0.02101338432122371,0.03115366299907266,Mooresville,NC,2019-12-22 11:50:46,7,587
8633,"['Dishwasher', 'Refrigerator']",3.0,3.0,No,0.02005736137667304,0.03115366299907266,Columbia,SC,2019-12-26 11:06:12,25,106
8634,None,2.0,3.0,No,0.01338432122370937,0.03115366299907266,Shreveport,LA,2019-12-26 11:36:33,39,227
8635,None,2.5,2.0,No,0.048565965583174,0.031178726283866764,Denver,CO,2019-12-22 12:03:31,13,39
8636,None,2.0,2.0,No,0.03390057361376673,0.031178726283866764,Euless,TX,2019-09-18 03:44:36,23,354
8637,None,1.5,2.0,No,0.02858508604206501,0.031178726283866764,Hampshire,IL,2019-12-22 12:13:28,15,1165
8638,"['Dishwasher', 'Garbage Disposal']",2.0,3.0,No,0.02292543021032505,0.031178726283866764,Mesquite,TX,2019-12-26 11:05:57,23,1332
8639,"['Fireplace', 'Gated', 'Gym', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Storage', 'Washer Dryer']",2.0,3.0,No,0.022753346080305926,0.031178726283866764,Lithonia,GA,2019-09-18 02:20:13,8,626
8640,"['Fireplace', 'Parking', 'Storage']",2.0,3.0,No,0.02022944550669216,0.031203789568660868,Raleigh,NC,2019-09-18 02:41:31,7,117
8641,None,2.0,3.0,No,0.022466539196940728,0.031228852853454975,Jacksonville,FL,2019-12-26 11:31:44,9,83
8642,None,2.0,3.0,No,0.020076481835564052,0.03125391613824908,Calera,AL,2019-12-26 11:28:48,11,1392
8643,"['Dishwasher', 'Refrigerator']",2.0,3.0,No,0.02055449330783939,0.03127897942304318,Humble,TX,2019-12-26 11:05:45,23,622
8644,"['Dishwasher', 'Gated', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",2.0,2.0,No,0.049808795411089866,0.031304042707837286,Sherman Oaks,CA,2019-12-26 11:14:56,5,714
8645,None,2.0,2.0,No,0.04196940726577438,0.031304042707837286,Reading,MA,2019-12-26 11:39:01,18,1176
8646,None,1.5,4.0,No,0.022944550669216062,0.031304042707837286,Rochester,NY,2019-12-26 11:28:55,4,287
8647,None,2.0,3.0,No,0.022944550669216062,0.031304042707837286,Tuscaloosa,AL,2019-12-22 12:18:14,11,520
8648,None,3.5,4.0,No,0.022753346080305926,0.031304042707837286,Ames,IA,2019-12-26 11:42:20,24,237
8649,None,2.5,3.0,No,0.021032504780114723,0.031304042707837286,Lubbock,TX,2019-12-26 11:30:58,23,359
8650,"['Alarm', 'Patio/Deck', 'Pool', 'Washer Dryer']",2.0,3.0,No,0.021032504780114723,0.031304042707837286,Aliquippa,PA,2019-09-18 03:11:17,22,1311
8651,"['Fireplace', 'Parking', 'Washer Dryer']",1.5,3.0,No,0.020076481835564052,0.031304042707837286,Toledo,OH,2019-09-17 19:05:41,30,170
8652,"['Dishwasher', 'Internet Access', 'Parking', 'Refrigerator']",2.0,2.0,No,0.019120458891013385,0.031304042707837286,Pontiac,MI,2019-12-18 10:57:29,27,890
8653,None,1.0,3.0,No,0.019024856596558316,0.031304042707837286,Springfield,MO,2019-12-26 11:38:43,35,123
8654,"['Gym', 'Pool', 'Tennis', 'Washer Dryer']",2.0,3.0,No,0.01891013384321224,0.031304042707837286,Yorktown,VA,2019-09-17 22:54:47,2,1028
8655,"['Fireplace', 'Parking', 'Washer Dryer']",1.5,2.0,No,0.01864244741873805,0.031304042707837286,Toledo,OH,2019-09-17 19:01:59,30,170
8656,None,2.0,2.0,No,0.017208413001912046,0.031304042707837286,Baton Rouge,LA,2019-12-22 12:18:04,39,363
8657,"['Gym', 'Pool', 'Tennis', 'Washer Dryer']",2.0,3.0,No,0.015277246653919694,0.031304042707837286,Yorktown,VA,2019-09-17 22:57:28,2,1028
8658,"['Dishwasher', 'Refrigerator']",2.0,3.0,No,0.014340344168260038,0.031304042707837286,Fayetteville,AR,2019-12-10 21:44:42,41,243
8659,None,1.0,3.0,No,0.011453154875717016,0.031304042707837286,Springfield,MI,2019-12-26 11:13:49,27,123
8660,"['Dishwasher', 'Garbage Disposal', 'Patio/Deck', 'Refrigerator']",2.0,4.0,No,0.025793499043977056,0.0313291059926314,Brandon,FL,2019-12-26 11:20:39,9,1133
8661,"['Gym', 'Playground', 'Pool']",2.0,3.0,No,0.023499043977055448,0.031379232562219604,Marietta,GA,2019-09-18 03:44:01,8,10
8662,"['Dishwasher', 'Fireplace', 'Refrigerator']",2.0,3.0,No,0.021969407265774378,0.03140429584701371,Dallas,GA,2019-12-22 11:46:40,8,245
8663,None,2.0,2.0,No,0.02520076481835564,0.03142935913180781,Smyrna,GA,2019-09-18 04:47:51,8,284
8664,"['Parking', 'Refrigerator']",1.0,4.0,No,0.02390057361376673,0.03142935913180781,Madison,WI,2019-12-22 11:56:10,29,130
8665,None,2.0,2.0,No,0.022848948374760994,0.03142935913180781,,,2019-12-26 11:40:21,0,0
8666,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Pool', 'Refrigerator']",2.0,2.0,No,0.021778202676864245,0.03142935913180781,Antioch,TN,2019-12-26 11:18:27,16,111
8667,None,2.0,3.0,No,0.03154875717017208,0.03145442241660192,Olathe,KS,2019-12-02 11:14:55,42,793
8668,None,2.0,3.0,No,0.021032504780114723,0.03150454898619013,Lubbock,TX,2019-12-10 11:48:04,23,359
8669,None,2.0,3.0,No,0.021032504780114723,0.03150454898619013,Lubbock,TX,2019-12-06 14:04:36,23,359
8670,"['Dishwasher', 'Garbage Disposal', 'Patio/Deck', 'Refrigerator']",2.0,3.0,No,0.02101338432122371,0.03150454898619013,Glendale,AZ,2019-12-26 11:12:57,6,285
8671,"['Dishwasher', 'Garbage Disposal', 'Refrigerator']",2.0,3.0,No,0.026749521988527723,0.031529612270984234,Mesquite,TX,2019-12-26 11:05:40,23,1332
8672,None,2.5,3.0,No,0.06118546845124283,0.03155467555577834,San Clemente,CA,2019-12-26 11:41:31,5,1393
8673,"['Dishwasher', 'Internet Access', 'Parking', 'Refrigerator']",2.0,3.0,No,0.06108986615678776,0.03155467555577834,Sleepy Hollow,NY,2019-12-22 11:58:53,4,1394
8674,None,2.0,2.0,No,0.04206500956022945,0.03155467555577834,Arcadia,CA,2019-12-22 12:01:37,5,973
8675,None,2.5,2.0,No,0.02581261950286807,0.03155467555577834,Troutdale,OR,2019-12-22 12:18:02,20,942
8676,None,2.5,2.0,No,0.024837476099426388,0.03155467555577834,Salt Lake City,UT,2019-12-22 12:11:40,34,283
8677,['Washer Dryer'],2.0,2.0,No,0.032695984703632885,0.03157973884057245,Gaithersburg,MD,2019-09-18 00:01:32,12,145
8678,['Refrigerator'],2.0,3.0,No,0.01910133843212237,0.03157973884057245,Lexington,SC,2019-12-26 11:12:53,25,163
8679,"['Dishwasher', 'Elevator', 'Gated', 'Playground', 'Tennis']",2.0,2.0,No,0.021797323135755258,0.031629865410160656,Greenville,NC,2019-09-18 03:47:15,7,343
8680,None,2.0,4.0,No,0.020076481835564052,0.031629865410160656,Manhattan,KS,2019-12-26 11:13:37,42,4
8681,['Garbage Disposal'],2.0,3.0,No,0.023881453154875717,0.03165492869495476,Burleson,TX,2019-12-26 11:05:57,23,1371
8682,None,2.5,2.0,No,0.02390057361376673,0.03167999197974886,Longwood,FL,2019-12-26 11:23:00,9,88
8683,None,2.5,3.0,No,0.019502868068833654,0.03167999197974886,Saint George,UT,2019-12-22 12:18:34,34,274
8684,None,2.5,3.0,No,0.06022944550669216,0.031705055264542974,Glendale,CA,2019-12-18 11:15:19,5,285
8685,"['Fireplace', 'Gym', 'Pool']",2.0,3.0,No,0.04349904397705545,0.031705055264542974,Wharton,NJ,2019-09-18 01:23:41,19,321
8686,['Pool'],2.0,3.0,No,0.028508604206500955,0.031705055264542974,Lawrenceville,GA,2019-09-18 02:47:06,8,616
8687,"['Gym', 'Internet Access', 'Pool']",2.0,3.0,No,0.02638623326959847,0.031705055264542974,Apex,NC,2019-09-17 21:14:06,7,708
8688,"['Pool', 'View']",2.0,3.0,No,0.034780114722753344,0.03173011854933708,Medina,WA,2019-09-18 03:25:56,3,947
8689,"['Dishwasher', 'Patio/Deck', 'Refrigerator']",2.0,4.0,No,0.02005736137667304,0.03173011854933708,Gastonia,NC,2019-12-18 10:54:42,7,26
8690,"['AC', 'Dishwasher', 'Fireplace', 'Storage']",2.0,3.0,No,0.021720841300191203,0.031780245118925285,Cincinnati,OH,2019-09-18 00:37:24,30,136
8691,"['AC', 'Dishwasher', 'Gym', 'Internet Access', 'Patio/Deck', 'Pool', 'Washer Dryer']",2.0,3.0,No,0.017590822179732315,0.031780245118925285,Georgetown,KY,2019-12-25 21:43:45,28,258
8692,"['Gym', 'Parking', 'Patio/Deck', 'Pool']",2.0,2.0,No,0.017036328871892926,0.031780245118925285,Lawrenceville,GA,2019-09-18 03:02:51,8,616
8693,None,2.5,2.0,No,0.04961759082217973,0.03180530840371939,Seattle,WA,2019-12-26 11:23:41,3,3
8694,None,1.5,3.0,No,0.04397705544933078,0.03180530840371939,,,2019-12-26 11:42:23,0,0
8695,None,2.0,2.0,No,0.019120458891013385,0.03180530840371939,Longwood,FL,2019-12-26 11:31:27,9,88
8696,None,3.0,3.0,No,0.01910133843212237,0.03180530840371939,Elgin,SC,2019-12-26 11:19:04,25,1395
8697,None,2.0,3.0,No,0.058317399617590825,0.0318303716885135,Los Angeles,CA,2019-12-26 11:38:58,5,134
8698,"['AC', 'Cable or Satellite', 'Parking', 'TV']",2.0,3.0,No,0.03432122370936903,0.0318554349733076,Severn,MD,2019-09-18 04:38:55,12,1396
8699,"['Parking', 'Storage']",2.5,2.0,No,0.033824091778202676,0.0318554349733076,Kissimmee,FL,2019-09-17 22:45:32,9,416
8700,None,2.0,3.0,No,0.02292543021032505,0.0318554349733076,Lubbock,TX,2019-12-26 11:31:07,23,359
8701,None,1.0,3.0,No,0.04374760994263863,0.03190556154289581,Pittsburgh,PA,2019-12-26 11:27:03,22,233
8702,None,1.5,3.0,No,0.021032504780114723,0.03190556154289581,Beech Grove,IN,2019-12-06 13:57:10,1,1397
8703,None,2.5,2.0,No,0.06309751434034416,0.031930624827689914,Los Angeles,CA,2019-12-22 12:18:37,5,134
8704,None,2.0,3.0,No,0.025793499043977056,0.031930624827689914,Austin,TX,2019-12-26 11:35:44,23,98
8705,None,1.5,2.0,No,0.032504780114722756,0.031955688112484025,Woodbridge,NJ,2019-12-22 12:16:15,19,73
8706,None,2.0,3.0,No,0.02198852772466539,0.031955688112484025,Baton Rouge,LA,2019-12-22 11:59:13,39,363
8707,"['AC', 'Fireplace', 'Gym', 'Parking', 'Refrigerator', 'Storage', 'Washer Dryer']",2.0,3.0,No,0.17581261950286806,0.03198075139727813,Bellevue,WA,2019-09-18 00:33:14,3,49
8708,"['Dishwasher', 'Garbage Disposal', 'Gated', 'Pool', 'Refrigerator']",2.0,3.0,No,0.01705544933078394,0.03198075139727813,Pasadena,TX,2019-12-24 22:35:18,23,266
8709,"['AC', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Gym', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Washer Dryer', 'Wood Floors']",2.0,2.0,No,0.06304015296367113,0.032030877966866336,Needham Heights,MA,2019-09-18 00:32:14,18,968
8710,"['Clubhouse', 'Fireplace', 'Gym', 'Pool', 'Storage', 'TV']",2.0,3.0,No,0.02795411089866157,0.032030877966866336,Durham,NC,2019-09-18 03:30:09,7,436
8711,None,2.0,3.0,No,0.02005736137667304,0.03205594125166044,Noblesville,IN,2019-12-26 11:12:59,1,1353
8712,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Garbage Disposal', 'Gym', 'Patio/Deck', 'Refrigerator', 'Storage', 'Washer Dryer']",2.0,3.0,No,0.02644359464627151,0.032106067821248654,Euless,TX,2019-09-18 04:02:34,23,354
8713,"['Cable or Satellite', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator']",2.0,3.0,No,0.0248565965583174,0.032106067821248654,Lees Summit,MO,2019-12-26 11:11:06,35,187
8714,None,2.0,3.0,No,0.027724665391969407,0.03215619439083686,Gardendale,AL,2019-12-26 11:25:15,11,1398
8715,None,2.0,3.0,No,0.03839388145315487,0.032181257675630966,Pittsburgh,PA,2019-12-26 11:27:02,22,233
8716,"['Gym', 'Parking', 'Pool', 'Storage']",2.0,3.0,No,0.032409177820267684,0.032181257675630966,Windermere,FL,2019-09-17 23:21:27,9,972
8717,None,2.0,2.0,No,0.030592734225621414,0.032181257675630966,Boca Raton,FL,2019-12-22 12:09:31,9,1399
8718,None,2.0,3.0,No,0.023881453154875717,0.032181257675630966,Burleson,TX,2019-12-26 11:22:05,23,1371
8719,"['Gym', 'Pool']",1.0,3.0,No,0.023537284894837477,0.032181257675630966,Snellville,GA,2019-09-18 02:33:00,8,1217
8720,"['Dishwasher', 'Garbage Disposal', 'Patio/Deck']",2.0,3.0,No,0.02292543021032505,0.032181257675630966,Burleson,TX,2019-12-26 11:05:44,23,1371
8721,None,1.5,3.0,No,0.016252390057361378,0.032181257675630966,Rochester,NY,2019-12-26 11:38:00,4,287
8722,"['Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,5.0,No,0.04388145315487572,0.032206320960425076,Madison,WI,2019-12-22 11:51:49,29,130
8723,"['Clubhouse', 'Dishwasher', 'Gym', 'Hot Tub', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Storage', 'Washer Dryer']",2.0,3.0,No,0.028948374760994263,0.032206320960425076,Chesapeake,VA,2019-09-17 19:20:44,2,649
8724,"['Garbage Disposal', 'Patio/Deck', 'Refrigerator']",2.0,2.0,No,0.026749521988527723,0.032206320960425076,Mesa,AZ,2019-12-26 11:21:35,6,275
8725,"['Dishwasher', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",2.0,3.0,No,0.014340344168260038,0.032206320960425076,Ripon,WI,2019-12-26 11:08:01,29,1263
8726,"['AC', 'Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Garbage Disposal', 'Gym', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Refrigerator', 'Washer Dryer']",2.0,3.0,No,0.024837476099426388,0.032256447530013284,Cary,NC,2019-09-17 22:26:46,7,747
8727,None,2.0,2.0,No,0.0725621414913958,0.03228151081480739,Sacramento,CA,2019-12-22 12:00:22,5,36
8728,"['Dishwasher', 'Refrigerator']",2.0,2.0,No,0.08795411089866156,0.03230657409960149,San Francisco,CA,2019-12-26 11:23:24,5,6
8729,None,2.0,2.0,No,0.02820267686424474,0.03230657409960149,Williamstown,NJ,2019-09-18 03:28:27,19,1119
8730,None,2.0,2.0,No,0.0248565965583174,0.03230657409960149,Wyoming,OH,2019-12-18 11:12:46,30,1400
8731,"['Dishwasher', 'Parking', 'Pool']",2.0,2.0,No,0.044894837476099424,0.0323316373843956,Sherman Oaks,CA,2019-12-26 11:21:28,5,714
8732,"['Dishwasher', 'Parking', 'Refrigerator']",2.0,3.0,No,0.02198852772466539,0.0323316373843956,Tea,SD,2019-12-26 11:29:52,47,1361
8733,['Storage'],2.5,3.0,No,0.02858508604206501,0.032356700669189706,Battle Mountain,NV,2019-09-17 22:13:57,33,1401
8734,"['Clubhouse', 'Fireplace', 'Gated', 'Gym', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Tennis', 'Washer Dryer']",2.0,3.0,No,0.01808795411089866,0.032356700669189706,Loveland,OH,2019-09-18 00:00:45,30,87
8735,None,2.0,2.0,No,0.051338432122370936,0.03238176395398381,Redmond,WA,2019-09-18 03:41:20,3,418
8736,"['Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",2.0,5.0,No,0.03432122370936903,0.03238176395398381,Madison,WI,2019-12-22 11:51:57,29,130
8737,"['AC', 'Dishwasher', 'Garbage Disposal', 'Refrigerator', 'Washer Dryer']",2.5,3.0,No,0.06902485659655831,0.03243189052357202,Bethesda,MD,2019-09-17 22:19:15,12,300
8738,None,3.0,3.0,No,0.02801147227533461,0.03243189052357202,Greenville,NC,2019-12-26 11:16:29,7,343
8739,None,2.5,4.0,No,0.022944550669216062,0.03243189052357202,Clayton,NC,2019-12-22 12:19:07,7,213
8740,None,2.5,4.0,No,0.022944550669216062,0.03243189052357202,Clayton,NC,2019-12-22 12:19:19,7,213
8741,None,2.5,3.0,No,0.037380497131931166,0.03245695380836613,Austin,TX,2019-12-26 11:28:08,23,98
8742,None,2.5,2.0,No,0.03049713193116635,0.03245695380836613,Pembroke Pines,FL,2019-12-22 12:16:32,9,211
8743,None,1.0,2.0,No,0.011376673040152963,0.03248201709316023,Shaker Heights,OH,2019-12-18 11:17:01,30,1041
8744,"['Parking', 'Storage', 'Washer Dryer']",2.0,2.0,No,0.03432122370936903,0.032507080377954335,Trenton,NJ,2019-09-18 04:39:32,19,836
8745,"['Dishwasher', 'Garbage Disposal', 'Refrigerator']",2.0,3.0,No,0.024837476099426388,0.032507080377954335,Fort Worth,TX,2019-12-26 11:05:54,23,342
8746,"['Internet Access', 'Parking']",2.0,2.0,No,0.019674952198852774,0.03253214366274844,Apex,NC,2019-09-17 22:36:41,7,708
8747,"['Parking', 'Storage']",2.0,4.0,No,0.06787762906309751,0.03255720694754254,Santa Cruz,CA,2019-12-22 12:17:16,5,115
